Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1036,12,5,2,25,Female,Endurance,HIIT,10,9.7,7.1,294,Medium,49,58,2.7,8.9,1.8,29.2
1036,13,6,2,25,Female,Endurance,Cardio,66,5.1,7.2,247,Medium,46,65,4.7,4.1,3.1,40.8
1036,14,7,2,25,Female,Endurance,Rest,24,2.2,7.9,0,Low,47,74,7.7,3,6.1,77.1
1036,15,1,3,25,Female,Endurance,Cardio,38,7.4,7.4,244,High,49,57,5.3,5.1,3,38.5
1036,16,2,3,25,Female,Endurance,Cardio,73,5.6,8.4,236,Medium,45,77,5.4,4.3,5,73.5
1036,17,3,3,25,Female,Endurance,Cardio,69,6.1,6.2,247,Medium,44,69,5.1,5.3,3,13
1036,18,4,3,25,Female,Endurance,HIIT,21,10,7.7,257,Medium,49,53,3.8,7.4,1.9,8.6
1036,19,5,3,25,Female,Endurance,HIIT,30,9.4,6.2,331,Medium,51,55,5.9,6.9,2.5,0
1036,20,6,3,25,Female,Endurance,Cardio,83,5.6,9.2,0,Medium,51,62,6.1,5.3,2.2,54.7
1036,21,7,3,25,Female,Endurance,Yoga,43,4.4,8.1,243,High,48,65,4.5,3.6,2.7,32.2
1036,22,1,4,25,Female,Endurance,HIIT,36,6.3,7.6,0,Medium,48,53,5.5,4,4.1,35.5
1036,23,2,4,25,Female,Endurance,Cardio,74,3.2,7.8,0,High,47,56,4.8,3.3,2.1,24.5
1036,24,3,4,25,Female,Endurance,Cardio,60,5.4,7.4,227,High,48,62,4.5,3.7,3.1,50.6
1036,25,4,4,25,Female,Endurance,Cardio,82,4.1,7.3,216,Medium,46,71,6.8,3.5,3.9,48.9
1036,26,5,4,25,Female,Endurance,Cardio,75,5.2,7.2,229,Medium,44,68,5.8,5.7,2.4,46.7
1036,27,6,4,25,Female,Endurance,Cardio,67,4.2,7.8,0,Low,46,63,5.6,3.7,3.2,58.5
1036,28,7,4,25,Female,Endurance,Rest,48,1.9,6.2,0,Low,43,81,5.8,2.8,4.6,66.5
1037,1,1,1,22,Male,Endurance,HIIT,47,8.4,8.6,235,Low,41,104,7.5,4.3,6.8,100
1037,2,2,1,22,Male,Endurance,Cardio,50,3.5,8.7,0,Medium,44,99,6.9,1.3,5.1,100
1037,3,3,1,22,Male,Endurance,HIIT,30,8.5,7.6,0,Low,45,92,5.1,3.3,5.7,97.8
1037,4,4,1,22,Male,Endurance,Cardio,100,5.5,8.6,0,Medium,43,104,6.2,2.8,5.8,100
1037,5,5,1,22,Male,Endurance,HIIT,23,9.5,7.1,234,Medium,48,83,3.7,7.9,2,55.6
1037,6,6,1,22,Male,Endurance,Cardio,71,6.2,7.2,0,Medium,46,91,5.4,5.5,2.7,72.9
1037,7,7,1,22,Male,Endurance,Yoga,70,3.9,7.6,195,High,46,86,4.1,3.2,1,54.8
1037,8,1,2,22,Male,Endurance,Cardio,78,5.6,,250,Medium,45,81,3.6,3.7,4.3,46.6
1037,9,2,2,22,Male,Endurance,Cardio,80,5.6,,266,Medium,45,91,6.1,5.4,4.4,83.5
1037,10,3,2,22,Male,Endurance,Cardio,79,6.2,7.9,121,Medium,47,90,6.8,5.7,4.1,74.2
1037,11,4,2,22,Male,Endurance,Cardio,70,5.9,7.9,167,Medium,50,82,5.4,5.4,3.6,63.3
1037,12,5,2,22,Male,Endurance,Cardio,60,7.5,5.8,343,Medium,49,85,4.9,7.6,3.5,39.9
1037,13,6,2,22,Male,Endurance,Cardio,75,6.1,7.2,257,Medium,46,83,4.7,5.8,2.9,37
1037,14,7,2,22,Male,Endurance,Rest,15,1,7.4,135,Medium,46,100,4.9,1.3,5.8,90.3
1037,15,1,3,22,Male,Endurance,Cardio,64,5.9,7.1,234,Medium,46,89,5.9,4.2,4.3,62.6
1037,16,2,3,22,Male,Endurance,Cardio,88,7.5,7,169,High,50,77,4.6,7.1,1.5,23.8
1037,17,3,3,22,Male,Endurance,HIIT,30,9.3,7.5,286,Medium,47,81,4.8,7.3,2.1,48.2
1037,18,4,3,22,Male,Endurance,Cardio,90,6.5,6.3,0,High,50,82,5.8,7.2,2.4,20.2
1037,19,5,3,22,Male,Endurance,HIIT,38,10,8.1,262,Medium,50,85,5.5,9.6,1.1,62.4
1037,20,6,3,22,Male,Endurance,Cardio,68,5.8,,167,Low,47,86,5.5,6.6,2.4,51.2
1037,21,7,3,22,Male,Endurance,Yoga,33,1.7,8.3,272,Low,44,100,4.8,3,3.3,87.7
1037,22,1,4,22,Male,Endurance,HIIT,60,6.2,7.4,191,Low,48,91,7.7,4.2,2.8,75.5
1037,23,2,4,22,Male,Endurance,HIIT,35,7.2,8.3,129,Medium,45,96,5,7.1,3.5,78.1
1037,24,3,4,22,Male,Endurance,Cardio,43,4.7,8.3,0,Low,47,101,7.8,4.4,5.3,97.5
1037,25,4,4,22,Male,Endurance,Cardio,82,3.5,6.2,285,Medium,47,90,3.6,2.2,2.7,51.2
1037,26,5,4,22,Male,Endurance,Cardio,69,5.8,7.5,293,Low,45,100,5.9,4.6,2.2,85.3
1037,27,6,4,22,Male,Endurance,Cardio,59,5.1,9.2,95,Medium,45,92,6.1,3.3,4.8,95.4
1037,28,7,4,22,Male,Endurance,Rest,31,1.6,8.5,111,Low,43,103,8.7,2.1,7,100
1038,1,1,1,22,Female,Strength,Strength,34,7.4,6.6,249,High,54,106,3.4,1.6,5.6,81.8
1038,2,2,1,22,Female,Strength,Strength,56,5.8,7.2,235,Medium,54,102,6.5,2.9,6.5,100
1038,3,3,1,22,Female,Strength,Strength,61,7.3,8.4,0,Low,53,105,6.1,4.2,5.8,100
1038,4,4,1,22,Female,Strength,Strength,75,7.8,7.5,286,Medium,56,92,5.3,4.7,4.1,81.6
1038,5,5,1,22,Female,Strength,Strength,92,8,5.9,352,High,61,80,2.2,7.6,1.6,6.9
1038,6,6,1,22,Female,Strength,Strength,62,7.6,6.1,0,High,62,74,3.2,6.5,1,19.3
1038,7,7,1,22,Female,Strength,Yoga,61,3.7,8.3,174,Low,57,100,7.1,3.2,4.8,100
1038,8,1,2,22,Female,Strength,Strength,98,6,7.5,0,Medium,59,89,6.3,5.2,2.8,59.3
1038,9,2,2,22,Female,Strength,Strength,65,7.5,7.7,368,High,62,84,5.3,6.9,2.7,54.9
1038,10,3,2,22,Female,Strength,Strength,71,6.7,7.4,315,Medium,59,87,4.7,6.7,2.7,55.8
1038,11,4,2,22,Female,Strength,Strength,50,8.7,6.6,267,High,66,70,3.4,7.6,1.6,12.4
1038,12,5,2,22,Female,Strength,Strength,89,8.6,7.7,0,Low,61,85,6.9,7,2.3,53.5
1038,13,6,2,22,Female,Strength,Strength,56,6.7,7.5,202,Low,60,92,7.1,5.2,3,62.6
1038,14,7,2,22,Female,Strength,Rest,23,1.6,7.9,139,Medium,59,97,5,1.8,3.1,85.1
1038,15,1,3,22,Female,Strength,Strength,68,8.3,7.1,0,Medium,57,97,5.5,6.8,1.7,67.8
1038,16,2,3,22,Female,Strength,Strength,66,8.9,6.6,0,Medium,63,82,4.5,8.1,1.9,31.6
1038,17,3,3,22,Female,Strength,Strength,60,6.5,7.3,247,Medium,59,84,5.1,7,1.4,54.4
1038,18,4,3,22,Female,Strength,Strength,68,6.1,7,0,Medium,59,81,4.5,5.8,2.8,47.9
1038,19,5,3,22,Female,Strength,Strength,86,8.1,,239,Medium,60,81,5,8.1,2.9,45.9
1038,20,6,3,22,Female,Strength,Strength,92,5.8,7.3,231,Medium,60,81,5.8,5.6,2.5,55.7
1038,21,7,3,22,Female,Strength,Yoga,53,3.8,7.9,195,Low,58,98,4.9,2.7,1.6,90.4
1038,22,1,4,22,Female,Strength,Strength,60,6.5,7.3,0,Medium,63,78,4.1,4.1,3.1,45.1
1038,23,2,4,22,Female,Strength,Strength,55,7.1,7.6,213,Medium,59,88,4.7,7,2.8,46.4
1038,24,3,4,22,Female,Strength,Strength,97,5.4,8.2,0,Low,58,95,5.7,3.2,4.1,76.7
1038,25,4,4,22,Female,Strength,Strength,67,6.1,7.4,298,High,61,78,4.8,6.5,1.7,32.6
1038,26,5,4,22,Female,Strength,Strength,78,6.5,6.2,274,High,62,78,2.7,4.8,1.1,9.6
1038,27,6,4,22,Female,Strength,Strength,73,4.9,7.2,234,Medium,61,83,5.2,4.8,2.4,52
1038,28,7,4,22,Female,Strength,Rest,47,2.1,9.2,168,Low,58,106,6.8,3,5,100
1039,1,1,1,29,Male,Combat,HIIT,32,8.4,7.1,377,High,58,57,3.2,4.2,4.7,33.2
1039,2,2,1,29,Male,Combat,HIIT,22,7.7,6.9,312,Medium,62,60,3.6,4.7,3.4,35.3
1039,3,3,1,29,Male,Combat,Strength,87,7.1,6.8,311,High,62,40,4.3,4.5,1.9,0
1039,4,4,1,29,Male,Combat,HIIT,46,8.1,8.1,384,Medium,59,63,7.1,6.2,2.9,52.5
1039,5,5,1,29,Male,Combat,Strength,70,7.7,7.6,295,Medium,60,46,5.5,7,2.3,15.6
1039,6,6,1,29,Male,Combat,Cardio,88,5.5,6.9,165,Medium,62,55,5.9,7.2,3.2,24.3
1039,7,7,1,29,Male,Combat,Rest,26,1.7,8.9,225,Medium,59,61,6,1.7,3.9,55.5
1039,8,1,2,29,Male,Combat,Strength,84,7,7.9,241,Low,59,61,6.2,8.2,4.9,43
1039,9,2,2,29,Male,Combat,Strength,68,6.7,7.5,314,Medium,62,56,4.5,4.6,1.3,50.6
1039,10,3,2,29,Male,Combat,HIIT,46,9,8.7,0,Low,59,58,5.8,7.4,3.9,58.7
1039,11,4,2,29,Male,Combat,Strength,71,6.8,7.8,0,Medium,63,55,6.2,5.3,2.7,41.5
1039,12,5,2,29,Male,Combat,HIIT,31,9.6,7.3,346,High,62,43,3.4,8,1.3,0
1039,13,6,2,29,Male,Combat,Cardio,68,6.8,6.4,179,High,65,45,3.7,5.7,1,0
1039,14,7,2,29,Male,Combat,Rest,15,1,7.7,0,Low,57,61,5.4,3,3.8,27.4
1039,15,1,3,29,Male,Combat,Strength,68,8.2,,0,High,67,36,3.4,8.6,1.7,0
1039,16,2,3,29,Male,Combat,Strength,60,7.4,6.8,0,High,67,40,2.7,6.8,1,0
1039,17,3,3,29,Male,Combat,Strength,70,6.6,7.6,243,Medium,61,56,3.8,6.7,2.1,39.2
1039,18,4,3,29,Male,Combat,Cardio,75,6.1,5.9,0,High,64,38,3.9,5.1,1,0
1039,19,5,3,29,Male,Combat,Strength,67,8,7.4,257,High,61,46,4.3,6.4,1,0
1039,20,6,3,29,Male,Combat,Yoga,58,4.1,8.2,0,Medium,60,58,6.5,4.9,3.5,37.4
1039,21,7,3,29,Male,Combat,Rest,13,1.9,6.3,0,Medium,62,59,5.8,2.9,2.1,0
1039,22,1,4,29,Male,Combat,Strength,62,6.8,6.9,256,High,62,52,4.5,6.9,1,10.9
1039,23,2,4,29,Male,Combat,Cardio,50,4,6.8,150,Medium,57,54,6,4.1,4.3,26.4
1039,24,3,4,29,Male,Combat,HIIT,34,6.6,7.7,265,Medium,60,44,5.6,2.8,3.2,14.7
1039,25,4,4,29,Male,Combat,Cardio,58,6.4,6.9,280,High,61,44,5.7,4.6,2.6,0
1039,26,5,4,29,Male,Combat,HIIT,36,5.2,8,0,High,60,57,3.5,5.5,1.2,22.5
1039,27,6,4,29,Male,Combat,Cardio,61,4.5,6.9,186,Medium,58,63,5.1,3.3,2.7,43.6
1039,28,7,4,29,Male,Combat,Rest,10,1,8.1,129,Low,55,72,6.6,1,5,82.9
1040,1,1,1,30,Female,Strength,Strength,92,6.8,7.3,208,Low,52,81,6.2,2.4,6.2,80.6
1040,2,2,1,30,Female,Strength,HIIT,32,7.8,,324,High,58,67,3.8,5.7,2.2,40.3
1040,3,3,1,30,Female,Strength,Strength,82,7.5,7.4,194,Medium,60,67,4.3,4.8,4.6,44.8
1040,4,4,1,30,Female,Strength,Strength,59,7.2,,259,High,56,69,3.5,5.5,3.6,38.8
1040,5,5,1,30,Female,Strength,Strength,85,5.8,7.3,333,High,54,72,3.6,4.9,3.1,45.5
1040,6,6,1,30,Female,Strength,Strength,51,6.5,8,0,High,55,61,3.5,5.3,2.9,22.5
1040,7,7,1,30,Female,Strength,Rest,22,1.5,7.6,139,Medium,53,75,4,1,3.9,54.3
1040,8,1,2,30,Female,Strength,Strength,52,8.2,6.5,285,High,53,65,5.3,7.5,2.7,12.6
1040,9,2,2,30,Female,Strength,Strength,96,9.7,7.8,283,Medium,57,75,4.8,8.2,1,60.5
1040,10,3,2,30,Female,Strength,Strength,62,8.2,,0,Medium,55,70,6.4,7.4,4.3,46.2
1040,11,4,2,30,Female,Strength,HIIT,45,7.9,6.9,305,High,59,57,4.7,8.2,1,0
1040,12,5,2,30,Female,Strength,Strength,70,7.5,,319,High,60,52,3.7,7.6,1,0
1040,13,6,2,30,Female,Strength,Strength,65,7.7,6.5,314,High,58,53,2.8,7.5,1,1.1
1040,14,7,2,30,Female,Strength,Rest,26,1.2,8.8,194,Medium,50,79,6.8,1.5,2.7,74.1
1040,15,1,3,30,Female,Strength,Strength,81,8.5,,221,High,57,56,4.3,8.5,1,6
1040,16,2,3,30,Female,Strength,Strength,73,6,7.7,214,Medium,54,73,5.8,3.1,1.8,57
1040,17,3,3,30,Female,Strength,Strength,67,8.5,7.1,359,High,57,64,4.7,8,1,12
1040,18,4,3,30,Female,Strength,Strength,71,7.6,7.3,298,Medium,55,72,5.4,5.8,2.5,52.2
1040,19,5,3,30,Female,Strength,Strength,88,8,7.2,242,Medium,58,60,5.7,9.7,1.3,28.1
1040,20,6,3,30,Female,Strength,Yoga,50,5,7.9,208,Medium,56,70,6.3,5.4,1.7,46.3
1040,21,7,3,30,Female,Strength,Rest,10,1,7.4,138,Medium,54,87,5.1,3,3.9,58.5
1040,22,1,4,30,Female,Strength,Strength,52,6.2,9,151,Low,52,84,6.9,2.7,5.8,100
1040,23,2,4,30,Female,Strength,HIIT,23,7.7,8.7,260,Low,53,76,5.8,5,4.6,80.1
1040,24,3,4,30,Female,Strength,Strength,54,6.1,7.6,234,Medium,58,61,6,5.2,4.3,18.7
1040,25,4,4,30,Female,Strength,Strength,55,4.5,7.9,261,High,60,68,5.2,4.2,3.8,54.8
1040,26,5,4,30,Female,Strength,Strength,65,7.2,6.4,0,High,55,64,2.8,5.8,3,8.2
1040,27,6,4,30,Female,Strength,Yoga,58,2.5,8,169,Low,54,78,4.8,3.4,5.5,81.5
1040,28,7,4,30,Female,Strength,Yoga,58,2.2,6.5,162,Medium,53,75,4.8,2.5,2.8,51.5
1041,1,1,1,29,Female,Combat,HIIT,26,7.9,7.4,304,Medium,58,62,4.8,5.6,6.6,40.7
1041,2,2,1,29,Female,Combat,Cardio,82,5.5,6.9,280,Medium,54,75,4.8,2.3,4.5,52.4
1041,3,3,1,29,Female,Combat,HIIT,41,7.1,8.2,130,Medium,57,65,6,5.5,5.9,53
1041,4,4,1,29,Female,Combat,Cardio,89,5.9,7.4,301,Medium,58,63,6,4.9,3.5,32.3
1041,5,5,1,29,Female,Combat,Strength,75,6.5,7.4,184,Medium,61,60,6.3,6,3.9,30.5
1041,6,6,1,29,Female,Combat,Cardio,66,6.4,,324,Medium,59,54,6.2,4.7,2.4,16.9
1041,7,7,1,29,Female,Combat,Rest,36,2,6.3,236,Low,59,68,5.6,2.2,4.2,28
1041,8,1,2,29,Female,Combat,Strength,68,9,8.2,243,Medium,58,72,7.5,5.5,3.4,52.1
1041,9,2,2,29,Female,Combat,HIIT,45,8.7,8.1,251,High,64,55,4,7.1,2.6,3
1041,10,3,2,29,Female,Combat,Strength,74,6.8,7.8,302,Medium,60,49,5.6,4.2,4.6,30.2
1041,11,4,2,29,Female,Combat,Cardio,69,4.9,6.7,291,High,67,44,4.1,6.1,1.5,0
1041,12,5,2,29,Female,Combat,Strength,66,9.5,7,210,Medium,61,59,5.9,7.8,1.5,9.7
1041,13,6,2,29,Female,Combat,Yoga,53,4.1,5.9,300,High,65,49,2.1,5.6,1,0
1041,14,7,2,29,Female,Combat,Yoga,45,2.8,7.2,163,Medium,58,64,5.3,3.3,4.4,35.8
1041,15,1,3,29,Female,Combat,Strength,39,9.6,,321,High,64,51,4.3,9.1,1,0
1041,16,2,3,29,Female,Combat,Strength,57,9.3,5.8,291,Medium,63,46,2.9,7.6,2.4,0
1041,17,3,3,29,Female,Combat,Strength,67,6.8,,330,High,66,52,3.4,8.1,1.3,0
1041,18,4,3,29,Female,Combat,HIIT,48,8.8,8.3,0,High,64,44,4.2,8.3,1.5,6.2
1041,19,5,3,29,Female,Combat,Strength,75,7.9,7.3,195,Low,61,58,7.4,5.7,3.1,19.1
1041,20,6,3,29,Female,Combat,Rest,17,1,7.9,152,Medium,59,62,5.9,1.9,4.7,51.7
1041,21,7,3,29,Female,Combat,Rest,12,1.6,7.4,0,Medium,60,72,5.4,1.7,3.3,62.7
1041,22,1,4,29,Female,Combat,Strength,63,6.6,8.3,271,Medium,59,63,5.6,4.9,5,40.2
1041,23,2,4,29,Female,Combat,HIIT,23,5.7,7.9,0,Medium,62,51,6.5,6.8,2.5,39.4
1041,24,3,4,29,Female,Combat,HIIT,10,7.2,8.1,146,Medium,54,57,6,5.1,2.7,43.3
1041,25,4,4,29,Female,Combat,Strength,46,7,6.4,228,Medium,63,43,4.8,6.2,3.2,0
1041,26,5,4,29,Female,Combat,HIIT,51,7.3,7.7,226,Low,61,51,6.6,5.6,3.9,36.4
1041,27,6,4,29,Female,Combat,Cardio,92,4.9,7.4,0,Medium,60,61,5.7,4.2,2.9,38.6
1041,28,7,4,29,Female,Combat,Yoga,64,2.1,8.8,32,Low,59,69,8.1,3.5,6.3,90.9
1042,1,1,1,23,Male,Combat,Strength,64,7.7,6.9,282,Medium,56,81,4.3,3.3,6.2,67.8
1042,2,2,1,23,Male,Combat,HIIT,18,7.1,7.4,0,Medium,55,83,4.4,5,6.3,46.6
1042,3,3,1,23,Male,Combat,Strength,63,7.2,6.1,300,Medium,55,69,4.2,5.4,3,36.8
1042,4,4,1,23,Male,Combat,HIIT,42,8.2,7,400,High,60,66,4.2,6.6,2.2,36.2
1042,5,5,1,23,Male,Combat,Strength,75,8,7.8,185,Medium,58,85,6,6.9,4.8,72.8
1042,6,6,1,23,Male,Combat,Cardio,78,5.3,7.2,262,Medium,56,79,4.9,5.1,3.2,44.9
1042,7,7,1,23,Male,Combat,Yoga,70,2.8,8.5,205,Medium,56,86,6.5,2.8,2.5,94.3
1042,8,1,2,23,Male,Combat,HIIT,58,7.7,7.7,144,Medium,56,79,5.4,5.7,1.6,65.2
1042,9,2,2,23,Male,Combat,HIIT,30,9.2,7.2,123,Medium,60,71,4,7.2,3.2,26.2
1042,10,3,2,23,Male,Combat,Strength,99,7.2,6.9,0,High,62,60,2.8,7,3.9,12.1
1042,11,4,2,23,Male,Combat,Cardio,46,5.5,8,213,Medium,58,80,6.1,4.6,2.5,50.7
1042,12,5,2,23,Male,Combat,HIIT,26,8.2,6.1,375,Medium,59,60,2.9,7.4,2.1,10.2
1042,13,6,2,23,Male,Combat,Yoga,57,3.9,,289,High,61,61,4.1,3.7,3.3,9.4
1042,14,7,2,23,Male,Combat,Yoga,62,2.5,7.7,125,Low,57,82,6.6,2.4,4.4,83.9
1042,15,1,3,23,Male,Combat,HIIT,33,8.5,7.2,211,Medium,58,71,5.4,7,1.5,22.8
1042,16,2,3,23,Male,Combat,Cardio,64,7.5,7.3,0,High,56,77,4.6,7.5,1.8,59.3
1042,17,3,3,23,Male,Combat,Strength,91,7.9,8.2,156,Medium,57,65,5.3,6.9,2.5,62.1
1042,18,4,3,23,Male,Combat,HIIT,28,10,7.3,0,Medium,63,64,3.6,9.5,2.6,15.7
1042,19,5,3,23,Male,Combat,HIIT,23,9.1,6.4,312,High,66,55,3.4,10,1.1,0
1042,20,6,3,23,Male,Combat,Rest,40,1.7,8.7,159,Low,56,85,7.7,3.9,5.2,90.4
1042,21,7,3,23,Male,Combat,Rest,30,1.9,7.6,0,Low,57,77,6.4,1.8,5.8,72.5
1042,22,1,4,23,Male,Combat,HIIT,48,8.2,8.1,0,Low,56,78,5.6,6.2,5,62.9
1042,23,2,4,23,Male,Combat,Cardio,72,6.1,8.6,177,Medium,56,76,4.9,5.6,3.8,63.7
1042,24,3,4,23,Male,Combat,Strength,48,7,7.2,248,Medium,57,84,7.1,6.6,3,71.3
1042,25,4,4,23,Male,Combat,Cardio,71,4.4,8.9,148,Medium,54,84,5.2,4.7,5.1,89.3
1042,26,5,4,23,Male,Combat,Strength,47,5.1,8.4,301,High,58,68,4.9,4.4,1.7,48.5
1042,27,6,4,23,Male,Combat,Cardio,73,5.6,6.8,268,High,61,70,4.1,7.8,2,19.5
1042,28,7,4,23,Male,Combat,Rest,28,2.5,7.4,196,Medium,57,84,6.5,3.5,3.2,80.3
1043,1,1,1,27,Female,Endurance,Cardio,83,6.8,8.2,215,Medium,51,76,6.8,3.8,7.1,82.9
1043,2,2,1,27,Female,Endurance,Cardio,69,5.8,8.4,256,Medium,48,77,6.3,1.7,4.8,76.2
1043,3,3,1,27,Female,Endurance,Cardio,79,6.5,8.2,0,Medium,48,75,6,3,8,79
1043,4,4,1,27,Female,Endurance,Cardio,59,6.5,7.7,0,Medium,48,75,6.1,2.4,4,71.9
1043,5,5,1,27,Female,Endurance,HIIT,47,8.3,7.8,0,Medium,56,64,7.3,5,2.9,35.4
1043,6,6,1,27,Female,Endurance,Cardio,78,6,8.2,233,Low,50,72,9.1,6,4.4,64.8
1043,7,7,1,27,Female,Endurance,Yoga,45,3.3,8,0,Low,51,74,7,2.4,4.8,66
1043,8,1,2,27,Female,Endurance,Cardio,76,5.6,7.4,173,Medium,51,69,5.3,5,3.9,50.2
1043,9,2,2,27,Female,Endurance,Cardio,83,5.6,8,248,Medium,53,71,5.8,3.6,3.7,69.7
1043,10,3,2,27,Female,Endurance,Cardio,71,5.6,7.4,196,Medium,55,62,5.7,5.5,2.7,32.3
1043,11,4,2,27,Female,Endurance,Cardio,60,4.8,6.2,164,High,55,60,3.1,3.6,1.5,16.9
1043,12,5,2,27,Female,Endurance,Cardio,72,6.4,6.6,0,Medium,54,58,5.2,5.4,3.4,14.2
1043,13,6,2,27,Female,Endurance,Cardio,77,6.2,8.3,329,Low,52,73,6.4,4,4.3,66.9
1043,14,7,2,27,Female,Endurance,Rest,10,2.3,6.8,0,Medium,54,61,3.5,2.4,2.3,15.5
1043,15,1,3,27,Female,Endurance,HIIT,23,10,7.6,0,Medium,55,66,5.4,6.1,3.5,31.3
1043,16,2,3,27,Female,Endurance,Cardio,76,7.9,,365,High,54,49,2.7,5.2,1,4.1
1043,17,3,3,27,Female,Endurance,Cardio,80,7.9,,183,Medium,56,63,5.9,7,1.7,22.7
1043,18,4,3,27,Female,Endurance,HIIT,61,8.7,8.9,230,Medium,52,69,5.6,7.1,1.7,59.3
1043,19,5,3,27,Female,Endurance,HIIT,43,8.1,7,338,Medium,55,60,3.3,5.6,2.1,18.5
1043,20,6,3,27,Female,Endurance,Cardio,55,7.5,7.2,0,Medium,54,58,5.3,7,1,11.6
1043,21,7,3,27,Female,Endurance,Rest,44,3,6.6,0,Medium,54,65,4.8,1.6,3.1,41.7
1043,22,1,4,27,Female,Endurance,Cardio,83,6.3,,144,Medium,55,63,3.5,5.3,1.8,17.5
1043,23,2,4,27,Female,Endurance,Cardio,46,5.4,8.7,192,Medium,53,72,6.5,4,3.2,68
1043,24,3,4,27,Female,Endurance,Cardio,58,3.1,7.1,0,Medium,54,64,5,2.2,4.5,59.3
1043,25,4,4,27,Female,Endurance,Cardio,64,5.3,,24,Low,53,65,6.4,4,2.1,36.7
1043,26,5,4,27,Female,Endurance,Cardio,80,5.4,7.3,260,Medium,51,77,7,4.1,1.7,50
1043,27,6,4,27,Female,Endurance,Cardio,41,6.1,6.9,305,Medium,53,57,5.7,5.9,2.9,18.1
1043,28,7,4,27,Female,Endurance,Yoga,54,4,7.1,292,Low,52,60,5.6,3,1.6,15.4
1044,1,1,1,27,Female,Team Sport,HIIT,44,9,8.1,330,Medium,52,74,6.3,3.2,6.9,72.7
1044,2,2,1,27,Female,Team Sport,HIIT,10,7.7,7.5,276,Medium,49,80,5.5,3.5,5.5,75.2
1044,3,3,1,27,Female,Team Sport,Cardio,79,4.9,8.3,238,Low,51,80,6.4,4,5.1,79.9
1044,4,4,1,27,Female,Team Sport,HIIT,45,8.7,9.2,209,Low,51,83,9.3,7.2,7.3,80.8
1044,5,5,1,27,Female,Team Sport,Strength,55,6.3,7.1,197,Medium,57,72,6,6.2,3.6,33.1
1044,6,6,1,27,Female,Team Sport,Yoga,41,4.5,8,206,Low,52,91,6.1,3,5.9,94.6
1044,7,7,1,27,Female,Team Sport,Rest,10,1,6.8,125,Low,53,81,5.7,2,3.9,57.8
1044,8,1,2,27,Female,Team Sport,Cardio,38,6.8,8.1,259,High,56,69,4.9,5,1.8,66
1044,9,2,2,27,Female,Team Sport,Strength,61,7.8,6.6,400,High,59,65,3.9,6.5,2.3,0.5
1044,10,3,2,27,Female,Team Sport,HIIT,38,8.7,5.8,0,Low,58,68,5.4,8.3,2.5,21.7
1044,11,4,2,27,Female,Team Sport,HIIT,20,8,6.8,239,Low,55,70,5.8,5.6,1.2,27.8
1044,12,5,2,27,Female,Team Sport,HIIT,47,7,8.4,174,High,55,74,5,7,2.4,50.4
1044,13,6,2,27,Female,Team Sport,Rest,21,1.1,6.2,170,Medium,55,69,4.3,2.9,2.8,8.8
1044,14,7,2,27,Female,Team Sport,Rest,23,1.2,7.6,135,Medium,54,75,7.2,1,6.5,56.6
1044,15,1,3,27,Female,Team Sport,HIIT,30,10,7.7,264,Medium,57,70,5.5,6,2.7,61.3
1044,16,2,3,27,Female,Team Sport,Cardio,79,6,8,0,Medium,51,73,6,4.3,3.3,57.3
1044,17,3,3,27,Female,Team Sport,Strength,80,8.5,,301,High,59,55,4.4,8.3,2.1,10.1
1044,18,4,3,27,Female,Team Sport,HIIT,30,8.3,7.2,252,High,57,60,5.1,7.5,1,13.4
1044,19,5,3,27,Female,Team Sport,Cardio,79,7.1,6.2,306,High,60,53,2.4,5.7,2.7,0
1044,20,6,3,27,Female,Team Sport,Cardio,79,4.7,6.9,144,Medium,58,66,3.7,4.9,2.2,24.8
1044,21,7,3,27,Female,Team Sport,Rest,25,3.6,8.4,110,Medium,55,74,5,2.9,2.1,65.7
1044,22,1,4,27,Female,Team Sport,HIIT,55,6.8,6.1,257,Low,58,71,5.8,5,1.1,19.5
1044,23,2,4,27,Female,Team Sport,Cardio,61,2.4,8,137,Low,54,80,8.7,3.6,5.8,73.4
1044,24,3,4,27,Female,Team Sport,HIIT,30,6.3,8.4,271,High,54,69,4.9,4.6,4.4,72.4
1044,25,4,4,27,Female,Team Sport,HIIT,26,6.2,7.8,230,Low,55,76,4,4.8,5.2,65.7
1044,26,5,4,27,Female,Team Sport,Cardio,79,4.3,8.7,197,Low,56,87,7.6,4.7,5,100
1044,27,6,4,27,Female,Team Sport,Cardio,67,4.6,6.3,137,Medium,56,68,5.2,4.2,1.9,32.1
1044,28,7,4,27,Female,Team Sport,Yoga,47,2.1,8.8,40,Low,52,86,7.1,1,5.1,99.9
1045,1,1,1,27,Female,Mixed,Strength,85,6.3,7.8,197,Medium,57,85,4.8,3.6,4.2,79
1045,2,2,1,27,Female,Mixed,Cardio,92,4.8,7.5,190,Low,55,90,7.2,3.5,4.2,87.4
1045,3,3,1,27,Female,Mixed,HIIT,31,8.9,7.3,292,Low,62,84,6.3,6.8,6,80.7
